1,Id,ActivityDate,TotalSteps,TotalDistance,SedentaryMinutes,Calories
2,1503960366,4/12/2016,13162,8.5,728,1985
3,1503960366,4/13/2016,10735,6.96999979019165,776,1797
4,1503960366,4/14/2016,10460,6.73999977111816,1218,1776
5,1503960366,4/15/2016,9762,6.28000020980835,726,1745
6,1503960366,4/16/2016,12669,8.15999984741211,773,1863
7,1503960366,4/17/2016,9705,6.48000001907349,539,1728
8,1503960366,4/18/2016,13019,8.59000015258789,1149,1921
9,1503960366,4/19/2016,15506,9.88000011444092,775,2035
10,1503960366,4/20/2016,10544,6.67999982833862,818,1786
11,1503960366,4/21/2016,9819,6.34000015258789,838,1775
12,1503960366,4/22/2016,12764,8.13000011444092,1217,1827
13,1503960366,4/23/2016,14371,9.03999996185303,732,1949
14,1503960366,4/24/2016,10039,6.40999984741211,709,1788
15,1503960366,4/25/2016,15355,9.80000019073486,814,2013
16,1503960366,4/26/2016,13755,8.78999996185303,833,1970
17,1503960366,4/27/2016,18134,12.210000038147,1108,2159
18,1503960366,4/28/2016,13154,8.52999973297119,782,1898
19,1503960366,4/29/2016,11181,7.15000009536743,815,1837
20,1503960366,4/30/2016,14673,9.25,712,1947
21,1503960366,5/1/2016,10602,6.80999994277954,730,1820
22,1503960366,5/2/2016,14727,9.71000003814697,798,2004
23,1503960366,5/3/2016,15103,9.65999984741211,816,1990
24,1503960366,5/4/2016,11100,7.15000009536743,1179,1819
25,1503960366,5/5/2016,14070,8.89999961853027,857,1959
26,1503960366,5/6/2016,12159,8.02999973297119,754,1896
27,1503960366,5/7/2016,11992,7.71000003814697,833,1821
28,1503960366,5/8/2016,10060,6.57999992370605,574,1740
29,1503960366,5/9/2016,12022,7.71999979019165,835,1819
30,1503960366,5/10/2016,12207,7.76999998092651,746,1859
31,1503960366,5/11/2016,12770,8.13000011444092,669,1783
32,1503960366,5/12/2016,0,0,1440,0
33,1624580081,4/12/2016,8163,5.30999994277954,1294,1432
34,1624580081,4/13/2016,7007,4.55000019073486,1292,1411
35,1624580081,4/14/2016,9107,5.92000007629395,1204,1572
36,1624580081,4/15/2016,1510,0.980000019073486,1344,1344
37,1624580081,4/16/2016,5370,3.49000000953674,1264,1463
38,1624580081,4/17/2016,6175,4.05999994277954,1276,1554
39,1624580081,4/18/2016,10536,7.40999984741211,1214,1604
40,1624580081,4/19/2016,2916,1.89999997615814,1299,1435
41,1624580081,4/20/2016,4974,3.23000001907349,1289,1446
42,1624580081,4/21/2016,6349,4.13000011444092,1254,1467
43,1624580081,4/22/2016,4026,2.61999988555908,1241,1470
44,1624580081,4/23/2016,8538,5.55000019073486,1213,1562
45,1624580081,4/24/2016,6076,3.95000004768372,1221,1617
46,1624580081,4/25/2016,6497,4.21999979019165,1238,1492
47,1624580081,4/26/2016,2826,1.8400000333786,1300,1402
48,1624580081,4/27/2016,8367,5.44000005722046,1233,1670
49,1624580081,4/28/2016,2759,1.78999996185303,1320,1401
50,1624580081,4/29/2016,2390,1.54999995231628,1290,1404
51,1624580081,4/30/2016,6474,4.30000019073486,1182,1655
52,1624580081,5/1/2016,36019,28.0300006866455,1020,2690
53,1624580081,5/2/2016,7155,4.92999982833862,1261,1497
54,1624580081,5/3/2016,2100,1.37000000476837,1344,1334
55,1624580081,5/4/2016,2193,1.42999994754791,1322,1368
56,1624580081,5/5/2016,2470,1.61000001430511,1323,1370
57,1624580081,5/6/2016,1727,1.12000000476837,1338,1341
58,1624580081,5/7/2016,2104,1.37000000476837,1258,1474
59,1624580081,5/8/2016,3427,2.23000001907349,1288,1427
60,1624580081,5/9/2016,1732,1.12999999523163,1349,1328
61,1624580081,5/10/2016,2969,1.92999994754791,1301,1393
62,1624580081,5/11/2016,3134,2.03999996185303,1328,1359
63,1624580081,5/12/2016,2971,1.92999994754791,890,1002
64,1644430081,4/12/2016,10694,7.76999998092651,1131,3199
65,1644430081,4/13/2016,8001,5.82000017166138,1259,2902
66,1644430081,4/14/2016,11037,8.02000045776367,1125,3226
67,1644430081,4/15/2016,5263,3.82999992370605,1263,2750
68,1644430081,4/16/2016,15300,11.1199998855591,1135,3493
69,1644430081,4/17/2016,8757,6.36999988555908,1212,3011
70,1644430081,4/18/2016,7132,5.19000005722046,1271,2806
71,1644430081,4/19/2016,11256,8.18000030517578,1099,3300
72,1644430081,4/20/2016,2436,1.76999998092651,1315,2430
73,1644430081,4/21/2016,1223,0.889999985694885,1402,2140
74,1644430081,4/22/2016,3673,2.67000007629395,1354,2344
75,1644430081,4/23/2016,6637,4.82999992370605,1265,2677
76,1644430081,4/24/2016,3321,2.41000008583069,1351,2413
77,1644430081,4/25/2016,3580,2.59999990463257,1337,2497
78,1644430081,4/26/2016,9919,7.21000003814697,1165,3123
79,1644430081,4/27/2016,3032,2.20000004768372,1322,2489
80,1644430081,4/28/2016,9405,6.84000015258789,1157,3108
81,1644430081,4/29/2016,3176,2.30999994277954,1193,2498
82,1644430081,4/30/2016,18213,13.2399997711182,816,3846
83,1644430081,5/1/2016,6132,4.46000003814697,908,2696
84,1644430081,5/2/2016,3758,2.73000001907349,682,2580
85,1644430081,5/3/2016,12850,9.34000015258789,1115,3324
86,1644430081,5/4/2016,2309,1.67999994754791,1388,2222
87,1644430081,5/5/2016,4363,3.19000005722046,1341,2463
88,1644430081,5/6/2016,9787,7.11999988555908,1054,3328
89,1644430081,5/7/2016,13372,9.72000026702881,1139,3404
90,1644430081,5/8/2016,6724,4.8899998664856,991,2987
91,1644430081,5/9/2016,6643,4.82999992370605,1099,3008
92,1644430081,5/10/2016,9167,6.65999984741211,1254,2799
93,1644430081,5/11/2016,1329,0.970000028610229,713,1276
94,1844505072,4/12/2016,6697,4.42999982833862,1101,2030
95,1844505072,4/13/2016,4929,3.25999999046326,1192,1860
96,1844505072,4/14/2016,7937,5.25,843,2130
97,1844505072,4/15/2016,3844,2.53999996185303,527,1725
98,1844505072,4/16/2016,3414,2.25999999046326,1293,1657
99,1844505072,4/17/2016,4525,2.99000000953674,1231,1793
100,1844505072,4/18/2016,4597,3.03999996185303,1211,1814
101,1844505072,4/19/2016,197,0.129999995231628,1430,1366
102,1844505072,4/20/2016,8,0.00999999977648258,1439,1349
103,1844505072,4/21/2016,8054,5.32000017166138,1117,2062
104,1844505072,4/22/2016,5372,3.54999995231628,1220,1827
105,1844505072,4/23/2016,3570,2.35999989509583,1301,1645
106,1844505072,4/24/2016,0,0,1440,1347
107,1844505072,4/25/2016,0,0,1440,1347
108,1844505072,4/26/2016,0,0,1440,1347
109,1844505072,4/27/2016,4,0,1439,1348
110,1844505072,4/28/2016,6907,4.57000017166138,1138,1992
111,1844505072,4/29/2016,4920,3.25,1082,1856
